0,id,name,url,phone,latitude,longitude,address,city,postal_code
1996,ak-subs-san-francisco,AK Subs,http://www.yelp.com/biz/ak-subs-san-francisco,4152419600,397 8th St,San Francisco,94103,37.774017,-122.408491
1997,1058-hoagie-san-francisco,1058 Hoagie,http://www.yelp.com/biz/1058-hoagie-san-francisco,4155528984,180 7th St,San Francisco,94103,37.778082,-122.410082
1998,deli-board-san-francisco,Deli Board,http://www.yelp.com/biz/deli-board-san-francisco,4155527687,1058 Folsom St,San Francisco,94103,37.7776198,-122.407065
1999,m-cafe-san-francisco,M Cafe,http://www.yelp.com/biz/m-cafe-san-francisco,4156849288,1161 Mission St,San Francisco,94103,37.7781166,-122.4121499
2000,basil-thai-restaurant-and-bar-san-francisco,Basil Thai Restaurant & Bar,http://www.yelp.com/biz/basil-thai-restaurant-and-bar-san-francisco,4155528999,1175 Folsom St,San Francisco,94103,37.7754539,-122.4092876
2001,citizens-band-san-francisco,Citizen's Band,http://www.yelp.com/biz/citizens-band-san-francisco,4155564901,1198 Folsom St,San Francisco,94103,37.7750205,-122.410091
2002,asiasf-san-francisco,AsiaSF,http://www.yelp.com/biz/asiasf-san-francisco,4152552742,201 9th St,San Francisco,94103,37.7749898,-122.4129329
2003,vitrine-san-francisco,Vitrine,http://www.yelp.com/biz/vitrine-san-francisco,4152844000,St Regis Hotel,San Francisco,94103,37.7758708872502,-122.40966796875
2004,radius-san-francisco,Radius,http://www.yelp.com/biz/radius-san-francisco,4155253676,1123 Folsom St,San Francisco,94103,37.7761514,-122.4084575
2005,brainwash-cafe-and-laundromat-san-francisco,BrainWash Cafe & Laundromat,http://www.yelp.com/biz/brainwash-cafe-and-laundromat-san-francisco,4158613663,1122 Folsom St,San Francisco,94103,37.7763223436605,-122.408566792216
2006,kama-sushi-san-francisco-5,Kama Sushi,http://www.yelp.com/biz/kama-sushi-san-francisco-5,4158008287,294 9th St,San Francisco,94103,37.773804,-122.4118774
2007,roccos-café-san-francisco-3,Rocco's Café,http://www.yelp.com/biz/roccos-caf%C3%A9-san-francisco-3,4155540522,1131 Folsom St,San Francisco,94103,37.775955,-122.408454
2008,spencer-on-the-go-san-francisco-2,Spencer on the Go,http://www.yelp.com/biz/spencer-on-the-go-san-francisco-2,,300 7th St,San Francisco,94103,37.7762804,-122.4081578
2009,rumors-san-francisco-4,Rumors,http://www.yelp.com/biz/rumors-san-francisco-4,4155536169,398 7th St,San Francisco,94103,37.775509,-122.4065576
2010,soma-inn-cafe-san-francisco,Soma Inn Cafe,http://www.yelp.com/biz/soma-inn-cafe-san-francisco,4158630742,1082 Folsom St,San Francisco,94103,37.777192,-122.407507
2011,triptych-san-francisco,Triptych,http://www.yelp.com/biz/triptych-san-francisco,4157030557,1155 Folsom St,San Francisco,94103,37.7757166,-122.4089849
2012,fondue-cowboy-san-francisco,Fondue Cowboy,http://www.yelp.com/biz/fondue-cowboy-san-francisco,4154315100,1052 Folsom St,San Francisco,94103,37.7776148,-122.4069626
2013,pick-me-up-cafe-san-francisco,Pick Me Up Cafe,http://www.yelp.com/biz/pick-me-up-cafe-san-francisco,4158647425,298 9th St,San Francisco,94103,37.7737879,-122.4116206
2014,7-mission-restaurant-san-francisco-2,7 Mission Restaurant,http://www.yelp.com/biz/7-mission-restaurant-san-francisco-2,4158613298,150 7th St,San Francisco,94103,37.7784852,-122.4102379
2015,custom-burger-san-francisco,Custom Burger,http://www.yelp.com/biz/custom-burger-san-francisco,4152522634,121 7th St,San Francisco,94102,37.778652344496905,-122.410011291504
2016,heavens-dog-san-francisco-2,Heaven's Dog,http://www.yelp.com/biz/heavens-dog-san-francisco-2,4158636008,Soma Grand Building,San Francisco,94103,37.7784573066995,-122.411996126175
2017,caffe-moda-san-francisco,Caffe Moda,http://www.yelp.com/biz/caffe-moda-san-francisco,4152550628,160 7th St,San Francisco,94103,37.778298,-122.410295
2018,maximos-san-francisco,@maximo's,http://www.yelp.com/biz/maximos-san-francisco,4155135618,180 7th St,San Francisco,94103,37.778398,-122.409993
2019,india-garden-restaurant-san-francisco,India Garden Restaurant,http://www.yelp.com/biz/india-garden-restaurant-san-francisco,4156262798,1261 Folsom St,San Francisco,94103,37.7741892,-122.410876
2020,bossa-nova-san-francisco,Bossa Nova,http://www.yelp.com/biz/bossa-nova-san-francisco,4155588004,139 8th St,San Francisco,94103,37.7770451,-122.4126231
2021,inay-filipino-kitchen-san-francisco,Inay Filipino Kitchen,http://www.yelp.com/biz/inay-filipino-kitchen-san-francisco,4152274629,Metreon,San Francisco,94103,37.773969,-122.410448
2022,aq-restaurant-and-bar-san-francisco,AQ Restaurant & Bar,http://www.yelp.com/biz/aq-restaurant-and-bar-san-francisco,4153419000,1085 Mission St,San Francisco,94103,37.7794367,-122.4104644
2023,epp-leo-company-central-tower-building-san-francisco,Epp Leo Company Central Tower Building,http://www.yelp.com/biz/epp-leo-company-central-tower-building-san-francisco,4159821935,703 Market St,San Francisco,94103,37.773969,-122.410448
2024,restaurants-on-the-run-san-francisco,Restaurants On the Run,http://www.yelp.com/biz/restaurants-on-the-run-san-francisco,8005103663,301 8th St,San Francisco,94103,37.7748097,-122.4096389
2025,extreme-pizza-san-francisco-2,Extreme Pizza,http://www.yelp.com/biz/extreme-pizza-san-francisco-2,4157019000,1062 Folsom St,San Francisco,94103,37.7774533,-122.4071739
2026,diana-market-2-san-francisco,Diana Market #2,http://www.yelp.com/biz/diana-market-2-san-francisco,4158633189,282 9th St,San Francisco,94103,37.7739297,-122.412018
2027,mcdonalds-san-francisco-31,McDonald's,http://www.yelp.com/biz/mcdonalds-san-francisco-31,4158612643,302 Potrero Ave,San Francisco,94103,37.773969,-122.410448
2028,art-of-the-falafel-san-francisco,Art of the Falafel,http://www.yelp.com/biz/art-of-the-falafel-san-francisco,,Civic Center Farmer's Market,San Francisco,94103,37.773969,-122.410448
2029,98-cafe-san-francisco,98 Cafe,http://www.yelp.com/biz/98-cafe-san-francisco,,98 7th St,San Francisco,94103,37.7792442,-122.4111657
2030,burger-king-san-francisco-8,Burger King,http://www.yelp.com/biz/burger-king-san-francisco-8,4154871375,1298 Howard St,San Francisco,94103,37.775629,-122.412779
2031,50-on-eight-restaurant-san-francisco,50 on Eight Restaurant,http://www.yelp.com/biz/50-on-eight-restaurant-san-francisco,4156266103,50 8th St,San Francisco,94103,37.7775954,-122.4142889
2032,sf-pizza-san-francisco,SF Pizza,http://www.yelp.com/biz/sf-pizza-san-francisco,4154310800,1270 Mission St,San Francisco,94103,37.7768884,-122.4142612
2033,subway-san-francisco-27,Subway,http://www.yelp.com/biz/subway-san-francisco-27,4152419033,1099 Mission St,San Francisco,94103,37.7792296,-122.4109232
2034,china-wong-buffet-san-francisco,China Wong Buffet,http://www.yelp.com/biz/china-wong-buffet-san-francisco,5174567919,2584 S Main St,San Francisco,94103,37.7794436,-122.4092933
2035,whats-up-dog-san-francisco-12,What's Up Dog,http://www.yelp.com/biz/whats-up-dog-san-francisco-12,4154318811,1210 Market St,San Francisco,94102,37.7786167,-122.4149496
2036,crepes-escape-san-francisco,Crepes Escape,http://www.yelp.com/biz/crepes-escape-san-francisco,,1182 Market St,San Francisco,94102,37.779055,-122.414555
2037,box-san-francisco-2,Box,http://www.yelp.com/biz/box-san-francisco-2,4155807170,431 Natoma St,San Francisco,94103,37.7811688139033,-122.40637748055399
2038,waffle-mania-truck-san-francisco,Waffle Mania Truck,http://www.yelp.com/biz/waffle-mania-truck-san-francisco,,Civic Center Farmer's Market,San Francisco,94102,37.7795342481134,-122.414517402649
2039,split-pea-seduction-san-francisco,Split Pea Seduction,http://www.yelp.com/biz/split-pea-seduction-san-francisco,4155512223,138 6th St,San Francisco,94103,37.7803635,-122.4081286
2040,mortys-delicatessen-san-francisco,Morty's Delicatessen,http://www.yelp.com/biz/mortys-delicatessen-san-francisco,4155673354,280 Golden Gate Ave,San Francisco,94102,37.7817843,-122.4152788
2041,dotties-true-blue-cafe-san-francisco,Dottie's True Blue Cafe,http://www.yelp.com/biz/dotties-true-blue-cafe-san-francisco,4158852767,28 6th St,San Francisco,94103,37.7817050429594,-122.409839630127
2042,el-castillito-taqueria-san-francisco,El Castillito Taqueria,http://www.yelp.com/biz/el-castillito-taqueria-san-francisco,,250 Golden Gate Ave,San Francisco,94102,37.7818604,-122.4147812
2043,liba-falafel-truck-bay-area,Liba Falafel Truck,http://www.yelp.com/biz/liba-falafel-truck-bay-area,4158065422,,Bay Area,,37.7822816496227,-122.406191825867
2044,tin-vietnamese-cuisine-san-francisco-2,Tin Vietnamese Cuisine,http://www.yelp.com/biz/tin-vietnamese-cuisine-san-francisco-2,4158827188,937 Howard St,San Francisco,94103,37.7807347,-122.4057354
2045,mirtille-san-francisco,Mirtille,http://www.yelp.com/biz/mirtille-san-francisco,4152527661,87 McAllister St,San Francisco,94102,37.7809406,-122.4134011
2046,machine-coffee-and-deli-san-francisco,Machine Coffee & Deli,http://www.yelp.com/biz/machine-coffee-and-deli-san-francisco,4159137370,1024 Market St,San Francisco,94103,37.7816372065855,-122.410697937012
2047,all-day-cafe-san-francisco,All Day Cafe,http://www.yelp.com/biz/all-day-cafe-san-francisco,4152528883,1133 Market St,San Francisco,94103,37.7799235,-122.413228
2048,tempest-bar-san-francisco,Tempest Bar,http://www.yelp.com/biz/tempest-bar-san-francisco,4154951863,431 Natoma St,San Francisco,94103,37.7812383,-122.4063037
2049,le-petitts-kitchen-san-francisco-2,Le Petitt's Kitchen,http://www.yelp.com/biz/le-petitts-kitchen-san-francisco-2,4153559404,265 Golden Gate Ave,San Francisco,94102,37.7816511,-122.4148783
2050,celtic-coffee-company-san-francisco,Celtic Coffee Company,http://www.yelp.com/biz/celtic-coffee-company-san-francisco,4152550208,142 McAllister St,San Francisco,94102,37.7809433,-122.4144406
2051,allstar-donuts-and-burgers-san-francisco,Allstar Donuts & Burgers,http://www.yelp.com/biz/allstar-donuts-and-burgers-san-francisco,4159215541,290 Golden Gate Ave,San Francisco,94102,37.7817082,-122.4153464
2052,bistro-10un-san-francisco,Bistro 10UN,http://www.yelp.com/biz/bistro-10un-san-francisco,4152764048,Art Institute Culinary School,San Francisco,94102,37.7802737,-122.4130415
2053,taqueria-castillo-b-san-francisco,Taqueria Castillo B,http://www.yelp.com/biz/taqueria-castillo-b-san-francisco,,86 McAllister St,San Francisco,94102,37.7810746,-122.4134126
2054,hotel-whitcomb-restaurant-san-francisco,Hotel Whitcomb Restaurant,http://www.yelp.com/biz/hotel-whitcomb-restaurant-san-francisco,,1231 Market St,San Francisco,94103,37.7781794,-122.4151572
2055,miss-saigon-san-francisco-2,Miss SaiGon,http://www.yelp.com/biz/miss-saigon-san-francisco-2,4155220332,100 6th St,San Francisco,94103,37.780713,-122.408766
2056,ho-king-grill-san-francisco,Ho King Grill,http://www.yelp.com/biz/ho-king-grill-san-francisco,4156261189,18 7th St,San Francisco,94103,37.7801143,-122.4122868
2057,sams-diner-san-francisco,SAM's Diner,http://www.yelp.com/biz/sams-diner-san-francisco,4156268590,1220 Market St,San Francisco,94102,37.7784297,-122.4154333
2058,market-street-grill-san-francisco,Market Street Grill,http://www.yelp.com/biz/market-street-grill-san-francisco,4154874414,1231 Market St,San Francisco,94103,37.7781794,-122.4151572
2059,tu-lan-san-francisco-2,Tu Lan,http://www.yelp.com/biz/tu-lan-san-francisco-2,4156260927,8 6th St,San Francisco,94103,37.7818966,-122.4100498
2060,the-chieftain-irish-pub-and-restaurant-san-francisco,The Chieftain Irish Pub & Restaurant,http://www.yelp.com/biz/the-chieftain-irish-pub-and-restaurant-san-francisco,4156150916,198 5th St,San Francisco,94103,37.7814565,-122.4052248
2061,bistro10un-san-francisco,Bistro10UN,http://www.yelp.com/biz/bistro10un-san-francisco,4152764048,Academy Of Art,San Francisco,94102,37.77961,-122.414076
2062,taqueria-cancun-san-francisco-3,Taqueria Cancun,http://www.yelp.com/biz/taqueria-cancun-san-francisco-3,4158646773,1003 Market St,San Francisco,94103,37.7819946,-122.4103286
2063,munch-haven-san-francisco,Munch Haven,http://www.yelp.com/biz/munch-haven-san-francisco,4152520247,1244 Market St,San Francisco,94102,37.7782418,-122.4156906
2064,louisiana-famous-fried-chicken-san-francisco,Louisiana Famous Fried Chicken,http://www.yelp.com/biz/louisiana-famous-fried-chicken-san-francisco,4155588885,6 6th St,San Francisco,94103,37.7819754,-122.4100063
2065,show-dogs-san-francisco,Show Dogs,http://www.yelp.com/biz/show-dogs-san-francisco,4155589560,1020 Market St,San Francisco,94102,37.782054,-122.410932
2066,chicos-pizza-san-francisco,Chico's Pizza,http://www.yelp.com/biz/chicos-pizza-san-francisco,4152551111,131 6th St,San Francisco,94103,37.7807077,-122.4081992
2067,jt-restaurant-and-catering-san-francisco,JT Restaurant and Catering,http://www.yelp.com/biz/jt-restaurant-and-catering-san-francisco,4156833717,953 Mission St,San Francisco,94103,37.7816889,-122.4075973
2068,pearls-deluxe-burgers-san-francisco-2,Pearl's Deluxe Burgers,http://www.yelp.com/biz/pearls-deluxe-burgers-san-francisco-2,4158611605,1001 Market St,San Francisco,94103,37.7820977,-122.410449
2069,johns-burgers-san-francisco-2,John's Burgers,http://www.yelp.com/biz/johns-burgers-san-francisco-2,4157018600,1114 Market St,San Francisco,94102,37.7807623,-122.4122184
2070,gyro-king-san-francisco,Gyro King,http://www.yelp.com/biz/gyro-king-san-francisco,4156218313,25 Grove St,San Francisco,94102,37.7788023,-122.4156976
2071,food-lab-san-francisco,Food Lab,http://www.yelp.com/biz/food-lab-san-francisco,4158345348,1106 Market St,San Francisco,94103,37.7808910023616,-122.41234481334699
2072,sukhis-gourmet-indian-foods-san-francisco-3,Sukhi's Gourmet Indian Foods,http://www.yelp.com/biz/sukhis-gourmet-indian-foods-san-francisco-3,4155589455,Heart of the City Farmers' Market,San Francisco,94102,37.7800175946705,-122.413551807404
2073,l-and-m-cafe-san-francisco,L & M Cafe,http://www.yelp.com/biz/l-and-m-cafe-san-francisco,4152521027,1081 Market St,San Francisco,94103,37.781051,-122.4115232
2074,mint-cafe-san-francisco-4,Mint Cafe,http://www.yelp.com/biz/mint-cafe-san-francisco-4,4158644404,100 Larkin St,San Francisco,94102,37.779159,-122.415808
2075,subway-san-francisco-76,Subway,http://www.yelp.com/biz/subway-san-francisco-76,4158821556,195-197 6th St,San Francisco,94103,37.7797827,-122.4072006
2076,la-estrellita-snack-bar-san-francisco,La Estrellita Snack Bar,http://www.yelp.com/biz/la-estrellita-snack-bar-san-francisco,4152406305,UN Plaza,San Francisco,94103,37.7798761,-122.4139862
2077,quick-stop-san-francisco,Quick Stop,http://www.yelp.com/biz/quick-stop-san-francisco,4158643438,1072 Market Street,San Francisco,94102,37.7814404,-122.4116287
2078,taj-pizza-san-francisco,Taj Pizza,http://www.yelp.com/biz/taj-pizza-san-francisco,4154743400,288 Golden Gate Ave,San Francisco,94102,37.7817752,-122.4153531
2079,lalita-thai-restaurant-and-bar-san-francisco,Lalita Thai Restaurant & Bar,http://www.yelp.com/biz/lalita-thai-restaurant-and-bar-san-francisco,4155525744,96 McAllister St,San Francisco,94102,37.7810584,-122.413542
2080,fiesta-tacos-san-francisco,Fiesta Tacos,http://www.yelp.com/biz/fiesta-tacos-san-francisco,4158850866,250 Golden Gate Avenue,San Francisco,94102,37.7818521,-122.4147546
2081,para-bellum-verde-san-francisco,Para Bellum Verde,http://www.yelp.com/biz/para-bellum-verde-san-francisco,4152527735,1051 Market St,San Francisco,94102,37.7813504,-122.4113958
2082,tri-star-lucky-san-francisco,Tri Star Lucky,http://www.yelp.com/biz/tri-star-lucky-san-francisco,4153699768,87 6th St,San Francisco,94103,37.781283,-122.408914
2083,fuel-lounge-san-francisco-san-francisco,FUEL Lounge San Francisco,http://www.yelp.com/biz/fuel-lounge-san-francisco-san-francisco,4158611631,1108 Market St,San Francisco,94102,37.7808639,-122.4122178
2084,little-cafe-san-francisco,Little Cafe,http://www.yelp.com/biz/little-cafe-san-francisco,,994 Market St,San Francisco,94103,37.782470703125,-122.410293579102
2085,taqueria-castillito-b-san-francisco,Taqueria Castillito B,http://www.yelp.com/biz/taqueria-castillito-b-san-francisco,4154311092,86 McAllister St,San Francisco,94109,37.7810746,-122.4134126
2086,fu-war-restaurant-san-francisco,Fu War Restaurant,http://www.yelp.com/biz/fu-war-restaurant-san-francisco,4155432788,996 Mission St,San Francisco,94103,37.7810449,-122.4086106
2087,aids-health-alliance-cafe-san-francisco,AIDS Health Alliance Cafe,http://www.yelp.com/biz/aids-health-alliance-cafe-san-francisco,,200 McAllister St.,San Francisco,94102,37.7808685,-122.4156292
2088,pranzo-pizza-san-francisco,Pranzo Pizza,http://www.yelp.com/biz/pranzo-pizza-san-francisco,4154311999,32 6th St,San Francisco,94103,37.7817205,-122.4096702
2089,thai-cooking-san-francisco,Thai Cooking,http://www.yelp.com/biz/thai-cooking-san-francisco,,17th Mission St,San Francisco,94103,37.777457,-122.413158
2090,jues-chinese-food-san-francisco,Jue's Chinese Food,http://www.yelp.com/biz/jues-chinese-food-san-francisco,4155529790,1001 Market Street,San Francisco,94103,37.7819898,-122.4102119
2091,san-francisco-main-library-cafe-san-francisco,San Francisco Main Library Cafe,http://www.yelp.com/biz/san-francisco-main-library-cafe-san-francisco,4154374838,100 Larkin St,San Francisco,94102,37.7788781,-122.4157835
2092,star-wok-express-san-francisco,Star Wok Express,http://www.yelp.com/biz/star-wok-express-san-francisco,4152528888,1114 Market St,San Francisco,94102,37.7807642,-122.4121779
2093,oriental-restaurant-san-francisco,Oriental Restaurant,http://www.yelp.com/biz/oriental-restaurant-san-francisco,4158635229,1063 Market St,San Francisco,94103,37.7810014,-122.4115826
2094,rainbow-pizza-and-deli-san-francisco,Rainbow Pizza & Deli,http://www.yelp.com/biz/rainbow-pizza-and-deli-san-francisco,4156213376,1083 Market Street,San Francisco,94103,37.7807145,-122.4119565
2095,galaxcy-pizza-san-francisco,Galaxcy Pizza,http://www.yelp.com/biz/galaxcy-pizza-san-francisco,4156730902,288 Golden Gate Ave,San Francisco,94102,37.7817752,-122.4153531
2096,subway-san-francisco-11,Subway,http://www.yelp.com/biz/subway-san-francisco-11,4156211249,1250 Market St,San Francisco,94102,37.7781603,-122.4157768
2097,carls-jr-san-francisco-2,Carl's Jr.,http://www.yelp.com/biz/carls-jr-san-francisco-2,4154313905,10 United Nations Plz,San Francisco,94102,37.7803746,-122.4130036
2098,sheboygan-bratwurst-stands-at-and-t-park-san-francisco,Sheboygan Bratwurst Stands @ AT & T Park,http://www.yelp.com/biz/sheboygan-bratwurst-stands-at-and-t-park-san-francisco,8889666966,24 Willie Mays Plz,San Francisco,94107,37.7781428,-122.3908715
2099,crazy-crabz-san-francisco,Crazy Crab'z,http://www.yelp.com/biz/crazy-crabz-san-francisco,,AT&T Park,San Francisco,94107,37.778143,-122.390871
2100,orlandos-caribbean-bbq-san-francisco,Orlando's Caribbean BBQ,http://www.yelp.com/biz/orlandos-caribbean-bbq-san-francisco,4159721800,AT&T Park,San Francisco,94107,37.778143,-122.390871
2101,gluten-free-grocery-san-francisco,Gluten Free Grocery,http://www.yelp.com/biz/gluten-free-grocery-san-francisco,4156263733,234 Townsend St,San Francisco,94107,37.7782288,-122.3938227
2102,lets-be-frank-san-francisco,Let's Be Frank,http://www.yelp.com/biz/lets-be-frank-san-francisco,8882337265,AT&T Park,San Francisco,94107,37.778143,-122.390871
2103,murphs-clubhouse-pub-san-francisco,Murph's Clubhouse Pub,http://www.yelp.com/biz/murphs-clubhouse-pub-san-francisco,,24 Willie Mays Plz,San Francisco,94107,37.778143,-122.390871
2104,primo-patio-cafe-san-francisco,Primo Patio Cafe,http://www.yelp.com/biz/primo-patio-cafe-san-francisco,4159571129,214 Townsend St,San Francisco,94107,37.7786688,-122.3932403
2105,panera-bread-san-francisco,Panera Bread,http://www.yelp.com/biz/panera-bread-san-francisco,4157772080,301 King Street,San Francisco,94158,37.775933430373996,-122.39390638273001
2106,gilroy-garlic-fries-san-francisco,Gilroy Garlic Fries,http://www.yelp.com/biz/gilroy-garlic-fries-san-francisco,,AT&T Park,San Francisco,94107,37.7780757095205,-122.390313148499
2107,happy-donuts-louisiana-fried-chicken-san-francisco-2,Happy Donuts / Louisiana Fried Chicken,http://www.yelp.com/biz/happy-donuts-louisiana-fried-chicken-san-francisco-2,4155431407,761 3rd St,San Francisco,94107,37.7783446,-122.3919183
2108,burmese-gourmet-san-francisco,Burmese Gourmet,http://www.yelp.com/biz/burmese-gourmet-san-francisco,,4th and Townsend,San Francisco,94107,37.7770892,-122.3949831
2109,doggie-diner-san-francisco,Doggie Diner,http://www.yelp.com/biz/doggie-diner-san-francisco,,AT&T Park,San Francisco,94107,37.7780799865723,-122.390518188477
2110,district-san-francisco,District,http://www.yelp.com/biz/district-san-francisco,4158962120,216 Townsend St,San Francisco,94107,37.778613006412,-122.393322239596
2111,public-house-san-francisco,Public House,http://www.yelp.com/biz/public-house-san-francisco,4156440240,24 Willie Mays Plz,San Francisco,94107,37.7781428,-122.3908715
2112,king-street-carvery-san-francisco,King Street Carvery,http://www.yelp.com/biz/king-street-carvery-san-francisco,,24 Willie Mays Plz,San Francisco,94107,37.7781428,-122.3908715
2113,ghirardelli-chocolate-san-francisco-3,Ghirardelli Chocolate,http://www.yelp.com/biz/ghirardelli-chocolate-san-francisco-3,,24 Willie Mays Plz,San Francisco,94107,37.7781428,-122.3908715
2114,bravado-italian-coffee-bar-and-lounge-san-francisco,"Bravado, Italian Coffee Bar and Lounge",http://www.yelp.com/biz/bravado-italian-coffee-bar-and-lounge-san-francisco,4159571100,170 King St,San Francisco,94107,37.778646,-122.391456
2115,saison-san-francisco-2,Saison,http://www.yelp.com/biz/saison-san-francisco-2,4158287990,178 Townsend St,San Francisco,94107,37.7794898,-122.3921997
2116,d-urso-italian-delicatessen-san-francisco-2,D'urso Italian Delicatessen,http://www.yelp.com/biz/d-urso-italian-delicatessen-san-francisco-2,4153699442,236 Townsend St,San Francisco,94107,37.7781744,-122.3938442
2117,california-cookout-stands-san-francisco,California Cookout Stands,http://www.yelp.com/biz/california-cookout-stands-san-francisco,,AT&T Park,San Francisco,94107,37.7783544,-122.3893727
2118,mashis-sushi-bistro-san-francisco,Mashi's Sushi Bistro,http://www.yelp.com/biz/mashis-sushi-bistro-san-francisco,,At&t Park,San Francisco,94107,37.7783538,-122.389382
2119,victors-san-francisco-2,Victor's,http://www.yelp.com/biz/victors-san-francisco-2,4154957018,210 Townsend St,San Francisco,94107,37.7786645,-122.3932328
2120,farmerbrowns-little-skillet-san-francisco,Farmerbrown's Little Skillet,http://www.yelp.com/biz/farmerbrowns-little-skillet-san-francisco,4157772777,360 Ritch St,San Francisco,94107,37.7788543701172,-122.393898010254
2121,derby-grill-san-francisco-2,Derby Grill,http://www.yelp.com/biz/derby-grill-san-francisco-2,,24 Willie Mays Plz,San Francisco,94107,37.7788162231445,-122.39055633544899
2122,tsunami-mission-bay-san-francisco,Tsunami Mission Bay,http://www.yelp.com/biz/tsunami-mission-bay-san-francisco,4152840111,301 King St,San Francisco,94158,37.775805050378,-122.39367828556
2123,forty-four-barbecue-san-francisco,Forty-Four Barbecue,http://www.yelp.com/biz/forty-four-barbecue-san-francisco,,101-199 Willie Mays Plz,San Francisco,94107,37.778392791748004,-122.38834381103499
2124,sbc-pizza-and-deli-san-francisco,SBC Pizza & Deli,http://www.yelp.com/biz/sbc-pizza-and-deli-san-francisco,4152789756,737 3rd St,San Francisco,94107,37.7786013,-122.3921972
2125,amicis-east-coast-pizzeria-san-francisco-2,Amici's East Coast Pizzeria,http://www.yelp.com/biz/amicis-east-coast-pizzeria-san-francisco-2,4155466666,216 King St,San Francisco,94107,37.7778878,-122.3924838
2126,the-melt-san-francisco-5,The Melt,http://www.yelp.com/biz/the-melt-san-francisco-5,4156662354,710 3rd St,San Francisco,94107,37.7787786,-122.3927
2127,lucky-strike-san-francisco,Lucky Strike,http://www.yelp.com/biz/lucky-strike-san-francisco,4154008260,200 King St,San Francisco,94107,37.7781058,-122.3922797
2128,twenty-five-lusk-san-francisco,Twenty Five Lusk,http://www.yelp.com/biz/twenty-five-lusk-san-francisco,4154955875,25 Lusk St,San Francisco,94107,37.7785264,-122.3943527
2129,carver-station-at-field-club-level-san-francisco,Carver Station at Field Club Level,http://www.yelp.com/biz/carver-station-at-field-club-level-san-francisco,4159722000,AT&T Park,San Francisco,94107,37.7783544,-122.3893727
2130,144-king-art-cafe-san-francisco,144 King Art Cafe,http://www.yelp.com/biz/144-king-art-cafe-san-francisco,4153699602,144 King St,San Francisco,94107,37.7791061,-122.3907172
2131,a-taste-of-north-beach-san-francisco,A Taste Of North Beach,http://www.yelp.com/biz/a-taste-of-north-beach-san-francisco,4159722000,24 Willie Mays Plz,San Francisco,94107,37.7781428,-122.3908715
2132,portwalk-pizza-san-francisco,Portwalk Pizza,http://www.yelp.com/biz/portwalk-pizza-san-francisco,,AT&TPark,San Francisco,94107,37.7781428,-122.3908715
2133,focaccia-market-and-bakery-san-francisco-4,Focaccia Market and Bakery,http://www.yelp.com/biz/focaccia-market-and-bakery-san-francisco-4,4153972900,185 Berry St,San Francisco,94107,37.776604,-122.392309
2134,3rd-street-grill-san-francisco,3rd Street Grill,http://www.yelp.com/biz/3rd-street-grill-san-francisco,4155380804,695 3rd St,San Francisco,94111,37.779164,-122.392743
2135,tres-stand-at-and-t-park-san-francisco,Tres Stand @ AT&T Park,http://www.yelp.com/biz/tres-stand-at-and-t-park-san-francisco,,24 Willie Mays Plaza,San Francisco,94107,37.7781428,-122.3908715
2136,nama-sushi-san-francisco,Nama Sushi,http://www.yelp.com/biz/nama-sushi-san-francisco,4154952007,227 King St,San Francisco,94107,37.777094,-122.3926958
2137,burger-joint-san-francisco-4,Burger Joint,http://www.yelp.com/biz/burger-joint-san-francisco-4,4153711600,242 King St,San Francisco,94107,37.7775531,-122.3929229
2138,los-banos-el-pedros-cantina-san-francisco,Los Banos El Pedro's Cantina,http://www.yelp.com/biz/los-banos-el-pedros-cantina-san-francisco,,101-199 Willie Mays Pl,San Francisco,94107,37.7780944,-122.3915333
2139,mcdonalds-san-francisco-11,McDonald's,http://www.yelp.com/biz/mcdonalds-san-francisco-11,4152780416,701 3rd St,San Francisco,94107,37.778852,-122.3924983
2140,root-san-francisco,Root,http://www.yelp.com/biz/root-san-francisco,4159049897,685 3rd St,San Francisco,94107,37.7791877,-122.3929699
2141,john-mcgraws-derby-grill-san-francisco,John McGraw's Derby Grill,http://www.yelp.com/biz/john-mcgraws-derby-grill-san-francisco,,24 Willie Mays Plz,San Francisco,94107,37.7780799865723,-122.390914916992
2142,mijita-san-francisco-3,Mijita,http://www.yelp.com/biz/mijita-san-francisco-3,4156440240,24 Willie Mays Plz,San Francisco,94107,37.7781428,-122.3908715
2143,pedros-cantina-san-francisco,Pedro's Cantina,http://www.yelp.com/biz/pedros-cantina-san-francisco,4158965644,128 King St,San Francisco,94107,37.779507,-122.39071
2144,the-creamery-san-francisco-3,The Creamery,http://www.yelp.com/biz/the-creamery-san-francisco-3,4158961446,685 4th St,San Francisco,94107,37.777475213656,-122.39515767718
2145,330-ritch-san-francisco,330 Ritch,http://www.yelp.com/biz/330-ritch-san-francisco,4155419574,360 Ritch St,San Francisco,94107,37.7788601,-122.3940842
2146,subway-san-francisco-74,Subway,http://www.yelp.com/biz/subway-san-francisco-74,4157778567,177 Townsend St,San Francisco,94107,37.779144,-122.392094
2147,momos-san-francisco,MoMo's,http://www.yelp.com/biz/momos-san-francisco,4152278660,760 2nd St,San Francisco,94107,37.7798948,-122.3900434
2148,ak-double-up-san-francisco,Ak Double Up,http://www.yelp.com/biz/ak-double-up-san-francisco,,Clarence Pl,San Francisco,94107,37.7797377628369,-122.392802238464
